INFO 2026-03-18 19:12:38,187 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:17:44,608 payuee_client Retrying in 1s...
INFO 2026-03-25 14:17:45,613 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 14:17:49,606 payuee_client Response status: 408
WARNING 2026-03-25 14:17:49,608 payuee_client 408 timeout received
INFO 2026-03-25 14:17:49,617 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:17:49,630 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:17:49,631 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 14:17:49,633 payuee_client Method: POST
INFO 2026-03-25 14:17:49,634 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "ba07a9162cbf2c38b123711d23fce2fddaddb96de58507218eb02bdf96992a58",
  "X-Payuee-Timestamp": "1774444669"
}
INFO 2026-03-25 14:17:49,634 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:17:49,635 payuee_client Signature payload: 1774444669POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:17:49,636 payuee_client ====================
INFO 2026-03-25 14:17:49,636 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 14:17:51,400 payuee_client Response status: 408
WARNING 2026-03-25 14:17:51,416 payuee_client 408 timeout received
INFO 2026-03-25 14:17:51,416 payuee_client Retrying in 1s...
INFO 2026-03-25 14:17:52,424 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 14:17:53,202 payuee_client Response status: 408
WARNING 2026-03-25 14:17:53,202 payuee_client 408 timeout received
INFO 2026-03-25 14:17:53,217 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:32:59,547 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:33:01,433 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:34:18,420 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:34:19,899 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:34:28,548 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:34:30,174 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:36:19,458 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:36:20,995 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:39:28,257 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:39:30,159 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:41:23,742 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:41:23,746 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 14:41:23,746 payuee_client Method: POST
INFO 2026-03-25 14:41:23,765 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "cf7783a17d466f9c0831e6376b0184db4baea1f65e4b4d5b62f0e00dccca86a6",
  "X-Payuee-Timestamp": "1774446083",
  "Connection": "close"
}
INFO 2026-03-25 14:41:23,765 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:41:23,765 payuee_client Signature payload: 1774446083POSTv1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:41:23,765 payuee_client ====================
INFO 2026-03-25 14:41:23,781 payuee_client Making POST request to v1/get-store-products (attempt 1)
INFO 2026-03-25 14:41:23,794 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:41:23,803 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 14:41:23,815 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 14:41:25,077 payuee_client Response status: 408
WARNING 2026-03-25 14:41:25,078 payuee_client 408 timeout received
INFO 2026-03-25 14:41:25,078 payuee_client Retrying in 1s...
INFO 2026-03-25 14:41:26,093 payuee_client Making POST request to v1/get-store-products (attempt 2)
INFO 2026-03-25 14:41:26,867 payuee_client Response status: 408
WARNING 2026-03-25 14:41:26,867 payuee_client 408 timeout received
INFO 2026-03-25 14:41:26,884 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:41:30,391 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 14:41:30,411 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:41:30,413 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 14:41:30,429 payuee_client Method: POST
INFO 2026-03-25 14:41:30,431 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "170eda6f69012e9e63a3aa3de70ca717ecaad6d67fab698a5a3e2cc078cd71ac",
  "X-Payuee-Timestamp": "1774446090",
  "Connection": "close"
}
INFO 2026-03-25 14:41:30,438 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:41:30,440 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 14:41:30,860 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:41:30,867 payuee_client Signature payload: 1774446090POSTv1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:41:30,868 payuee_client ====================
INFO 2026-03-25 14:41:30,868 payuee_client Making POST request to v1/get-store-products (attempt 1)
INFO 2026-03-25 14:41:31,940 payuee_client Response status: 408
WARNING 2026-03-25 14:41:31,942 payuee_client 408 timeout received
INFO 2026-03-25 14:41:31,942 payuee_client Retrying in 1s...
INFO 2026-03-25 14:41:32,958 payuee_client Making POST request to v1/get-store-products (attempt 2)
INFO 2026-03-25 14:41:33,715 payuee_client Response status: 408
WARNING 2026-03-25 14:41:33,715 payuee_client 408 timeout received
INFO 2026-03-25 14:41:33,732 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:45:49,212 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:45:59,626 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:46:11,597 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:46:11,614 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 14:46:11,631 payuee_client Method: POST
INFO 2026-03-25 14:46:11,659 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 14:46:11,668 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 14:46:11,680 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:46:11,681 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "8eb397c17f837be7f0201c7448a72b44c2d1a6892de95715f1beef24001300e3",
  "X-Payuee-Timestamp": "1774446371",
  "Connection": "close"
}
INFO 2026-03-25 14:46:11,743 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:46:11,786 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 14:46:11,840 payuee_client Signature payload: 1774446371POSTv1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:46:11,859 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:46:11,880 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 14:46:11,916 payuee_client ====================
INFO 2026-03-25 14:46:12,004 payuee_client Making POST request to v1/get-store-products (attempt 1)
INFO 2026-03-25 14:46:13,051 payuee_client Response status: 408
WARNING 2026-03-25 14:46:13,052 payuee_client 408 timeout received
INFO 2026-03-25 14:46:13,071 payuee_client Retrying in 1s...
INFO 2026-03-25 14:46:14,096 payuee_client Making POST request to v1/get-store-products (attempt 2)
INFO 2026-03-25 14:46:14,875 payuee_client Response status: 408
WARNING 2026-03-25 14:46:14,882 payuee_client 408 timeout received
INFO 2026-03-25 14:46:14,914 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:46:15,024 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:46:15,038 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 14:46:15,058 payuee_client Method: POST
INFO 2026-03-25 14:46:15,070 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "4d66610a2ed65d5dd367a368b1198936672ccc1a81443a10519142decad1b885",
  "X-Payuee-Timestamp": "1774446375",
  "Connection": "close"
}
INFO 2026-03-25 14:46:15,086 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:46:15,104 payuee_client Signature payload: 1774446375POSTv1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:46:15,120 payuee_client ====================
INFO 2026-03-25 14:46:15,133 payuee_client Making POST request to v1/get-store-products (attempt 1)
INFO 2026-03-25 14:46:15,904 payuee_client Response status: 408
WARNING 2026-03-25 14:46:15,905 payuee_client 408 timeout received
INFO 2026-03-25 14:46:15,914 payuee_client Retrying in 1s...
INFO 2026-03-25 14:46:16,931 payuee_client Making POST request to v1/get-store-products (attempt 2)
INFO 2026-03-25 14:46:18,954 payuee_client Response status: 408
WARNING 2026-03-25 14:46:18,961 payuee_client 408 timeout received
INFO 2026-03-25 14:46:18,984 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 14:46:55,514 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:47:10,471 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:47:51,627 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:48:10,535 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:48:17,402 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:48:17,501 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 14:48:17,508 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 14:48:33,614 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:48:33,643 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:48:33,647 payuee_client URL: https://escrow.payuee.com//v1/get-store-products
INFO 2026-03-25 14:48:33,735 payuee_client Method: POST
INFO 2026-03-25 14:48:33,748 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:48:33,780 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "6eea82241f687f94edc0d7d18b8a8c361d8807c6a96f862de4bcda2c8071d64f",
  "X-Payuee-Timestamp": "1774446513",
  "Connection": "close"
}
INFO 2026-03-25 14:48:33,821 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:48:33,842 payuee_client Signature payload: 1774446513POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:48:33,865 payuee_client ====================
INFO 2026-03-25 14:48:33,897 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 14:48:35,228 payuee_client Response status: 408
WARNING 2026-03-25 14:48:35,232 payuee_client 408 timeout received
INFO 2026-03-25 14:48:35,240 payuee_client Retrying in 1s...
INFO 2026-03-25 14:48:36,272 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 14:48:37,111 payuee_client Response status: 408
WARNING 2026-03-25 14:48:37,111 payuee_client 408 timeout received
INFO 2026-03-25 14:48:37,142 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 14:48:37,186 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:48:37,208 payuee_client URL: https://escrow.payuee.com//v1/get-store-products
INFO 2026-03-25 14:48:37,208 payuee_client Method: POST
INFO 2026-03-25 14:48:37,209 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "8e248bfca4f94bf43d861928b4e5caab3f9ba9f245fb001e3b1d76fe38db08e2",
  "X-Payuee-Timestamp": "1774446517",
  "Connection": "close"
}
INFO 2026-03-25 14:48:37,226 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:48:37,241 payuee_client Signature payload: 1774446517POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:48:37,260 payuee_client ====================
INFO 2026-03-25 14:48:37,277 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 14:48:38,036 payuee_client Response status: 408
WARNING 2026-03-25 14:48:38,043 payuee_client 408 timeout received
INFO 2026-03-25 14:48:38,057 payuee_client Retrying in 1s...
INFO 2026-03-25 14:48:39,073 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 14:48:39,910 payuee_client Response status: 408
WARNING 2026-03-25 14:48:39,910 payuee_client 408 timeout received
INFO 2026-03-25 14:48:39,949 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 14:52:28,978 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:52:39,551 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:55:15,104 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:55:21,007 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:55:55,593 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:55:55,594 payuee_client URL: https://escrow.payuee.com/v1/wallet/balance
INFO 2026-03-25 14:55:55,605 payuee_client Method: GET
INFO 2026-03-25 14:55:55,615 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "b67a33af42767c4272d79135232ac586cc78562068062182a66b5644f66f677e",
  "X-Payuee-Timestamp": "1774446955",
  "Connection": "close"
}
INFO 2026-03-25 14:55:55,628 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:55:55,632 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:55:55,636 payuee_client Signature payload: 1774446955GET/v1/wallet/balance{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:55:55,652 payuee_client ====================
INFO 2026-03-25 14:55:55,656 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 14:55:55,720 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:55:58,081 payuee_client Response status: 408
WARNING 2026-03-25 14:55:58,088 payuee_client 408 timeout received
INFO 2026-03-25 14:55:58,092 payuee_client Retrying in 1s...
INFO 2026-03-25 14:55:59,101 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 14:56:00,445 payuee_client Response status: 408
WARNING 2026-03-25 14:56:00,451 payuee_client 408 timeout received
INFO 2026-03-25 14:56:00,479 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 14:56:00,524 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 14:56:00,540 payuee_client URL: https://escrow.payuee.com/v1/wallet/balance
INFO 2026-03-25 14:56:00,557 payuee_client Method: GET
INFO 2026-03-25 14:56:00,582 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "cb41f414d3be9c5d33ecb1c7d0a987a60c8818a99a7787d5708487e21c58b372",
  "X-Payuee-Timestamp": "1774446960",
  "Connection": "close"
}
INFO 2026-03-25 14:56:00,595 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:56:00,606 payuee_client Signature payload: 1774446960GET/v1/wallet/balance{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 14:56:00,624 payuee_client ====================
INFO 2026-03-25 14:56:00,629 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 14:56:03,766 payuee_client Response status: 408
WARNING 2026-03-25 14:56:03,777 payuee_client 408 timeout received
INFO 2026-03-25 14:56:03,777 payuee_client Retrying in 1s...
INFO 2026-03-25 14:56:04,794 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 14:56:06,069 payuee_client Response status: 408
WARNING 2026-03-25 14:56:06,073 payuee_client 408 timeout received
INFO 2026-03-25 14:56:06,092 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 14:57:01,302 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 14:57:05,732 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 14:57:12,123 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 14:57:12,163 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 14:57:12,218 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
ERROR 2026-03-25 14:57:23,351 payuee_client Request error: HTTPSConnectionPool(host='escrow.payuee.com', port=443): Max retries exceeded with url: /v1/wallet/balance (Caused by NameResolutionError("HTTPSConnection(host='escrow.payuee.com', port=443): Failed to resolve 'escrow.payuee.com' ([Errno 11001] getaddrinfo failed)"))
INFO 2026-03-25 14:57:24,365 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 14:57:31,785 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 14:57:33,208 payuee_client Response status: 408
WARNING 2026-03-25 14:57:33,214 payuee_client 408 timeout received
INFO 2026-03-25 14:57:33,251 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 14:57:33,650 payuee_client Response status: 408
WARNING 2026-03-25 14:57:33,652 payuee_client 408 timeout received
INFO 2026-03-25 14:57:33,652 payuee_client Retrying in 1s...
INFO 2026-03-25 14:57:34,670 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
ERROR 2026-03-25 14:58:39,186 payuee_client Request timeout on attempt 2
INFO 2026-03-25 14:58:39,204 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:05:30,493 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:05:30,533 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:30,558 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:31,893 payuee_client Response status: 408
WARNING 2026-03-25 15:05:31,893 payuee_client 408 timeout received
INFO 2026-03-25 15:05:31,893 payuee_client Retrying in 1s...
INFO 2026-03-25 15:05:32,905 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:05:33,708 payuee_client Response status: 408
WARNING 2026-03-25 15:05:33,708 payuee_client 408 timeout received
INFO 2026-03-25 15:05:33,725 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:05:33,733 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:05:35,534 payuee_client Response status: 408
WARNING 2026-03-25 15:05:35,535 payuee_client 408 timeout received
INFO 2026-03-25 15:05:35,535 payuee_client Retrying in 1s...
INFO 2026-03-25 15:05:36,538 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:05:37,272 payuee_client Response status: 408
WARNING 2026-03-25 15:05:37,272 payuee_client 408 timeout received
INFO 2026-03-25 15:05:37,308 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:05:41,653 basehttp "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-03-25 15:05:44,834 basehttp "POST /api/auth/login/ HTTP/1.1" 200 1239
INFO 2026-03-25 15:05:44,937 basehttp "OPTIONS /api/products/featured/ HTTP/1.1" 200 0
INFO 2026-03-25 15:05:44,939 basehttp "OPTIONS /api/products/featured/ HTTP/1.1" 200 0
INFO 2026-03-25 15:05:45,090 basehttp "GET /api/products/featured/ HTTP/1.1" 200 580
INFO 2026-03-25 15:05:45,098 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:45,105 basehttp "GET /api/products/featured/ HTTP/1.1" 200 580
INFO 2026-03-25 15:05:45,111 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:46,727 basehttp "GET /media/categories/Sony_WH-CH720N_Noise_Canceling_Wireless.jpg HTTP/1.1" 200 63167
INFO 2026-03-25 15:05:46,827 basehttp "GET /media/categories/portfolio-6.jpg HTTP/1.1" 200 76807
INFO 2026-03-25 15:05:56,744 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:05:56,760 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:56,774 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:05:57,462 payuee_client Response status: 408
WARNING 2026-03-25 15:05:57,469 payuee_client 408 timeout received
INFO 2026-03-25 15:05:57,469 payuee_client Retrying in 1s...
INFO 2026-03-25 15:05:58,471 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:05:59,272 payuee_client Response status: 408
WARNING 2026-03-25 15:05:59,289 payuee_client 408 timeout received
INFO 2026-03-25 15:05:59,308 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:05:59,314 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:06:00,076 payuee_client Response status: 408
WARNING 2026-03-25 15:06:00,087 payuee_client 408 timeout received
INFO 2026-03-25 15:06:00,088 payuee_client Retrying in 1s...
INFO 2026-03-25 15:06:01,105 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:06:02,826 payuee_client Response status: 408
WARNING 2026-03-25 15:06:02,826 payuee_client 408 timeout received
INFO 2026-03-25 15:06:02,863 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:06:03,764 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:06:03,781 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:06:03,826 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:06:03,832 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:06:03,857 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:06:03,896 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:06:03,924 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:06:04,588 payuee_client Response status: 408
WARNING 2026-03-25 15:06:04,588 payuee_client 408 timeout received
INFO 2026-03-25 15:06:04,588 payuee_client Retrying in 1s...
INFO 2026-03-25 15:06:05,604 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:06:06,357 payuee_client Response status: 408
WARNING 2026-03-25 15:06:06,357 payuee_client 408 timeout received
INFO 2026-03-25 15:06:06,375 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:06:06,382 payuee_client Making GET request to /v1/wallet/balance (attempt 1)
INFO 2026-03-25 15:06:07,155 payuee_client Response status: 408
WARNING 2026-03-25 15:06:07,863 payuee_client 408 timeout received
INFO 2026-03-25 15:06:07,864 payuee_client Retrying in 1s...
INFO 2026-03-25 15:06:08,872 payuee_client Making GET request to /v1/wallet/balance (attempt 2)
INFO 2026-03-25 15:06:09,588 payuee_client Response status: 408
WARNING 2026-03-25 15:06:09,588 payuee_client 408 timeout received
INFO 2026-03-25 15:06:09,618 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:07:11,217 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 15:07:12,224 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 15:07:46,184 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 15:07:47,082 autoreload Watching for file changes with StatReloader
